GeneName	condition
Hes5	GSE83687_Colon_GroupCD-GroupControl_Down
Elovl2	GSE83687_Colon_GroupCD-GroupControl_Up
Cacna1e	GSE83687_Colon_GroupCD-GroupControl_Up
Abca4	GSE83687_Colon_GroupCD-GroupControl_Up
Egfl6	GSE83687_Colon_GroupCD-GroupControl_Up
Alpk2	GSE83687_Colon_GroupCD-GroupControl_Up
Sfmbt2	GSE83687_Colon_GroupCD-GroupControl_Up
Samd13	GSE83687_Colon_GroupCD-GroupControl_Down
Syt15	GSE83687_Colon_GroupCD-GroupControl_Up
Col15a1	GSE83687_Colon_GroupCD-GroupControl_Up
Layn	GSE83687_Colon_GroupCD-GroupControl_Up
Nat8f1	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f5	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f6	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f4	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f3	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f2	GSE83687_Colon_GroupCD-GroupControl_Down
Nat8f7	GSE83687_Colon_GroupCD-GroupControl_Down
Erich4	GSE83687_Colon_GroupCD-GroupControl_Up
Cfi	GSE83687_Colon_GroupCD-GroupControl_Up
4930544D05Rik	GSE83687_Colon_GroupCD-GroupControl_Up
Ifitm5	GSE83687_Colon_GroupCD-GroupControl_Up
Dok6	GSE83687_Colon_GroupCD-GroupControl_Up
Clic1	GSE83687_Colon_GroupCD-GroupControl_Down
Smtnl1	GSE83687_Colon_GroupCD-GroupControl_Up
Ebf2	GSE83687_Colon_GroupCD-GroupControl_Up
C4b	GSE83687_Colon_GroupCD-GroupControl_Up
Stmnd1	GSE83687_Colon_GroupCD-GroupControl_Down
Slfn14	GSE83687_Colon_GroupCD-GroupControl_Up
Tmem141	GSE83687_Colon_GroupCD-GroupControl_Down
C4b	GSE83687_Colon_GroupCD-GroupControl_Up
Shank3	GSE83687_Colon_GroupCD-GroupControl_Up
Pabpc4l	GSE83687_Colon_GroupCD-GroupControl_Up
Hcar2	GSE83687_Colon_GroupCD-GroupControl_Up
Mgam2-ps	GSE83687_Colon_GroupCD-GroupControl_Up
Rasl10b	GSE83687_Colon_GroupCD-GroupControl_Up
Mmp28	GSE83687_Colon_GroupCD-GroupControl_Down
Gm45623	GSE83687_Colon_GroupCD-GroupControl_Down
Doc2b	GSE83687_Colon_GroupCD-GroupControl_Up
Try5	GSE83687_Colon_GroupCD-GroupControl_Up
Try4	GSE83687_Colon_GroupCD-GroupControl_Up
Prss3	GSE83687_Colon_GroupCD-GroupControl_Up
Gm10334	GSE83687_Colon_GroupCD-GroupControl_Up
Prss2	GSE83687_Colon_GroupCD-GroupControl_Up
Prss1	GSE83687_Colon_GroupCD-GroupControl_Up
Try10	GSE83687_Colon_GroupCD-GroupControl_Up
Gm5771	GSE83687_Colon_GroupCD-GroupControl_Up
Pkd1l3	GSE83687_Colon_GroupCD-GroupControl_Up
Syt15	GSE83687_Colon_GroupCD-GroupControl_Up
Gm11437	GSE83687_Colon_GroupCD-GroupControl_Up
Tnmd	GSE83687_Colon_GroupUC-GroupControl_Down
Fgr	GSE83687_Colon_GroupUC-GroupControl_Up
Sema3f	GSE83687_Colon_GroupUC-GroupControl_Up
Lap3	GSE83687_Colon_GroupUC-GroupControl_Up
Tfpi	GSE83687_Colon_GroupUC-GroupControl_Up
Slc7a2	GSE83687_Colon_GroupUC-GroupControl_Up
Plxnd1	GSE83687_Colon_GroupUC-GroupControl_Up
Meox1	GSE83687_Colon_GroupUC-GroupControl_Up
Thsd7a	GSE83687_Colon_GroupUC-GroupControl_Up
Acsm3	GSE83687_Colon_GroupUC-GroupControl_Down
Mpo	GSE83687_Colon_GroupUC-GroupControl_Up
Osbpl7	GSE83687_Colon_GroupUC-GroupControl_Down
Tmem98	GSE83687_Colon_GroupUC-GroupControl_Down
Ybx2	GSE83687_Colon_GroupUC-GroupControl_Down
Tmem132a	GSE83687_Colon_GroupUC-GroupControl_Up
Ush1c	GSE83687_Colon_GroupUC-GroupControl_Down
Arhgap44	GSE83687_Colon_GroupUC-GroupControl_Down
Slc13a2	GSE83687_Colon_GroupUC-GroupControl_Down
Trappc6a	GSE83687_Colon_GroupUC-GroupControl_Down
Baiap3	GSE83687_Colon_GroupUC-GroupControl_Down
Sele	GSE83687_Colon_GroupUC-GroupControl_Up
Fmo3	GSE83687_Colon_GroupUC-GroupControl_Up
Plekhg6	GSE83687_Colon_GroupUC-GroupControl_Down
Mpnd	GSE83687_Colon_GroupUC-GroupControl_Down
Pglyrp1	GSE83687_Colon_GroupUC-GroupControl_Up
Mmp25	GSE83687_Colon_GroupUC-GroupControl_Up
Try4	GSE83687_Colon_GroupUC-GroupControl_Down
Try5	GSE83687_Colon_GroupUC-GroupControl_Down
Gm10334	GSE83687_Colon_GroupUC-GroupControl_Down
Prss3	GSE83687_Colon_GroupUC-GroupControl_Down
Prss1	GSE83687_Colon_GroupUC-GroupControl_Down
Gm5771	GSE83687_Colon_GroupUC-GroupControl_Down
Try10	GSE83687_Colon_GroupUC-GroupControl_Down
Prss2	GSE83687_Colon_GroupUC-GroupControl_Down
Fmo1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc6a7	GSE83687_Colon_GroupUC-GroupControl_Down
Zbtb32	GSE83687_Colon_GroupUC-GroupControl_Up
Sema3b	GSE83687_Colon_GroupUC-GroupControl_Down
Nr1h4	GSE83687_Colon_GroupUC-GroupControl_Down
Ehd3	GSE83687_Colon_GroupUC-GroupControl_Up
Clca1	GSE83687_Colon_GroupUC-GroupControl_Down
Igf1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc11a1	GSE83687_Colon_GroupUC-GroupControl_Up
Wwtr1	GSE83687_Colon_GroupUC-GroupControl_Up
Vsig2	GSE83687_Colon_GroupUC-GroupControl_Down
Syt13	GSE83687_Colon_GroupUC-GroupControl_Down
Snai2	GSE83687_Colon_GroupUC-GroupControl_Up
Hgf	GSE83687_Colon_GroupUC-GroupControl_Up
Ncdn	GSE83687_Colon_GroupUC-GroupControl_Up
Adgra2	GSE83687_Colon_GroupUC-GroupControl_Up
Samd4	GSE83687_Colon_GroupUC-GroupControl_Up
Ehd2	GSE83687_Colon_GroupUC-GroupControl_Up
Tymp	GSE83687_Colon_GroupUC-GroupControl_Up
Agpat4	GSE83687_Colon_GroupUC-GroupControl_Up
Prkch	GSE83687_Colon_GroupUC-GroupControl_Up
Arntl2	GSE83687_Colon_GroupUC-GroupControl_Up
Ank1	GSE83687_Colon_GroupUC-GroupControl_Up
Arhgap31	GSE83687_Colon_GroupUC-GroupControl_Up
Apba2	GSE83687_Colon_GroupUC-GroupControl_Up
Myoc	GSE83687_Colon_GroupUC-GroupControl_Down
Dapk2	GSE83687_Colon_GroupUC-GroupControl_Down
Otc	GSE83687_Colon_GroupUC-GroupControl_Down
Usp2	GSE83687_Colon_GroupUC-GroupControl_Down
Casr	GSE83687_Colon_GroupUC-GroupControl_Down
Flt4	GSE83687_Colon_GroupUC-GroupControl_Up
Tll1	GSE83687_Colon_GroupUC-GroupControl_Up
Vcan	GSE83687_Colon_GroupUC-GroupControl_Up
Dnah5	GSE83687_Colon_GroupUC-GroupControl_Up
Rai14	GSE83687_Colon_GroupUC-GroupControl_Up
Tnc	GSE83687_Colon_GroupUC-GroupControl_Up
Ripor3	GSE83687_Colon_GroupUC-GroupControl_Up
Tg	GSE83687_Colon_GroupUC-GroupControl_Up
Barx2	GSE83687_Colon_GroupUC-GroupControl_Down
Guca2b	GSE83687_Colon_GroupUC-GroupControl_Down
Prex2	GSE83687_Colon_GroupUC-GroupControl_Up
Xk	GSE83687_Colon_GroupUC-GroupControl_Down
Ano2	GSE83687_Colon_GroupUC-GroupControl_Up
Fam184b	GSE83687_Colon_GroupUC-GroupControl_Down
Adamts6	GSE83687_Colon_GroupUC-GroupControl_Up
Epn3	GSE83687_Colon_GroupUC-GroupControl_Down
Foxp3	GSE83687_Colon_GroupUC-GroupControl_Up
Lamc3	GSE83687_Colon_GroupUC-GroupControl_Up
Col23a1	GSE83687_Colon_GroupUC-GroupControl_Up
Prss8	GSE83687_Colon_GroupUC-GroupControl_Down
Fstl4	GSE83687_Colon_GroupUC-GroupControl_Down
Kcnq1	GSE83687_Colon_GroupUC-GroupControl_Down
Entpd2	GSE83687_Colon_GroupUC-GroupControl_Down
Foxc1	GSE83687_Colon_GroupUC-GroupControl_Up
Chrdl2	GSE83687_Colon_GroupUC-GroupControl_Up
Ccdc85a	GSE83687_Colon_GroupUC-GroupControl_Up
Atp2b4	GSE83687_Colon_GroupUC-GroupControl_Up
Cdk17	GSE83687_Colon_GroupUC-GroupControl_Up
Gna15	GSE83687_Colon_GroupUC-GroupControl_Up
Bcat1	GSE83687_Colon_GroupUC-GroupControl_Up
Lzts1	GSE83687_Colon_GroupUC-GroupControl_Up
Spag4	GSE83687_Colon_GroupUC-GroupControl_Up
Gucy1b1	GSE83687_Colon_GroupUC-GroupControl_Up
Cdh3	GSE83687_Colon_GroupUC-GroupControl_Up
Ltk	GSE83687_Colon_GroupUC-GroupControl_Down
Atp2c2	GSE83687_Colon_GroupUC-GroupControl_Down
Sncaip	GSE83687_Colon_GroupUC-GroupControl_Up
Sbno2	GSE83687_Colon_GroupUC-GroupControl_Up
Calcrl	GSE83687_Colon_GroupUC-GroupControl_Up
Glp2r	GSE83687_Colon_GroupUC-GroupControl_Down
Gsto2	GSE83687_Colon_GroupUC-GroupControl_Down
Tle2	GSE83687_Colon_GroupUC-GroupControl_Down
Mthfd2	GSE83687_Colon_GroupUC-GroupControl_Up
Tie1	GSE83687_Colon_GroupUC-GroupControl_Up
Ngef	GSE83687_Colon_GroupUC-GroupControl_Down
Cldn18	GSE83687_Colon_GroupUC-GroupControl_Up
Fgfr2	GSE83687_Colon_GroupUC-GroupControl_Down
Neo1	GSE83687_Colon_GroupUC-GroupControl_Down
Rogdi	GSE83687_Colon_GroupUC-GroupControl_Down
Fgfr3	GSE83687_Colon_GroupUC-GroupControl_Down
Acsl4	GSE83687_Colon_GroupUC-GroupControl_Up
Trpc7	GSE83687_Colon_GroupUC-GroupControl_Down
Adgrf5	GSE83687_Colon_GroupUC-GroupControl_Up
Abcc9	GSE83687_Colon_GroupUC-GroupControl_Up
Drd4	GSE83687_Colon_GroupUC-GroupControl_Down
Pla2g10	GSE83687_Colon_GroupUC-GroupControl_Down
Hes2	GSE83687_Colon_GroupUC-GroupControl_Down
Gucy2c	GSE83687_Colon_GroupUC-GroupControl_Down
Sct	GSE83687_Colon_GroupUC-GroupControl_Down
Fgf10	GSE83687_Colon_GroupUC-GroupControl_Up
Trpm5	GSE83687_Colon_GroupUC-GroupControl_Down
Ms4a12	GSE83687_Colon_GroupUC-GroupControl_Down
Rps6ka2	GSE83687_Colon_GroupUC-GroupControl_Up
Vash1	GSE83687_Colon_GroupUC-GroupControl_Up
Lmcd1	GSE83687_Colon_GroupUC-GroupControl_Up
Trib2	GSE83687_Colon_GroupUC-GroupControl_Up
Myo3b	GSE83687_Colon_GroupUC-GroupControl_Up
Rps6ka6	GSE83687_Colon_GroupUC-GroupControl_Down
Tmem38a	GSE83687_Colon_GroupUC-GroupControl_Down
Cyp2w1	GSE83687_Colon_GroupUC-GroupControl_Down
Mov10l1	GSE83687_Colon_GroupUC-GroupControl_Up
Panx2	GSE83687_Colon_GroupUC-GroupControl_Up
Llgl2	GSE83687_Colon_GroupUC-GroupControl_Down
Fermt2	GSE83687_Colon_GroupUC-GroupControl_Up
Abcb11	GSE83687_Colon_GroupUC-GroupControl_Down
Notch3	GSE83687_Colon_GroupUC-GroupControl_Up
Nuak1	GSE83687_Colon_GroupUC-GroupControl_Up
Zfp532	GSE83687_Colon_GroupUC-GroupControl_Up
Arhgef10l	GSE83687_Colon_GroupUC-GroupControl_Down
Acat1	GSE83687_Colon_GroupUC-GroupControl_Down
Fscn1	GSE83687_Colon_GroupUC-GroupControl_Up
Fmo4	GSE83687_Colon_GroupUC-GroupControl_Down
Rgs11	GSE83687_Colon_GroupUC-GroupControl_Down
Mcam	GSE83687_Colon_GroupUC-GroupControl_Up
Camsap3	GSE83687_Colon_GroupUC-GroupControl_Down
Rap1gap	GSE83687_Colon_GroupUC-GroupControl_Down
Rarb	GSE83687_Colon_GroupUC-GroupControl_Up
Amph	GSE83687_Colon_GroupUC-GroupControl_Up
Fap	GSE83687_Colon_GroupUC-GroupControl_Up
Rbfox1	GSE83687_Colon_GroupUC-GroupControl_Down
Trp73	GSE83687_Colon_GroupUC-GroupControl_Up
Runx1t1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc1a3	GSE83687_Colon_GroupUC-GroupControl_Up
Rapgef3	GSE83687_Colon_GroupUC-GroupControl_Up
Sctr	GSE83687_Colon_GroupUC-GroupControl_Down
Mid2	GSE83687_Colon_GroupUC-GroupControl_Up
Col5a3	GSE83687_Colon_GroupUC-GroupControl_Up
Impg2	GSE83687_Colon_GroupUC-GroupControl_Up
Pkp1	GSE83687_Colon_GroupUC-GroupControl_Up
Dlg3	GSE83687_Colon_GroupUC-GroupControl_Down
Sertad4	GSE83687_Colon_GroupUC-GroupControl_Down
Grhl2	GSE83687_Colon_GroupUC-GroupControl_Down
Gckr	GSE83687_Colon_GroupUC-GroupControl_Up
Mapre3	GSE83687_Colon_GroupUC-GroupControl_Down
Fcnb	GSE83687_Colon_GroupUC-GroupControl_Up
Igsf9	GSE83687_Colon_GroupUC-GroupControl_Down
Wnt11	GSE83687_Colon_GroupUC-GroupControl_Down
Folh1	GSE83687_Colon_GroupUC-GroupControl_Up
Snx10	GSE83687_Colon_GroupUC-GroupControl_Up
Mybpc2	GSE83687_Colon_GroupUC-GroupControl_Down
Nox4	GSE83687_Colon_GroupUC-GroupControl_Up
Adamts2	GSE83687_Colon_GroupUC-GroupControl_Up
Mmp2	GSE83687_Colon_GroupUC-GroupControl_Up
Mt3	GSE83687_Colon_GroupUC-GroupControl_Down
Nid2	GSE83687_Colon_GroupUC-GroupControl_Up
Tfap2c	GSE83687_Colon_GroupUC-GroupControl_Up
Rem1	GSE83687_Colon_GroupUC-GroupControl_Up
Dock9	GSE83687_Colon_GroupUC-GroupControl_Up
Arhgap28	GSE83687_Colon_GroupUC-GroupControl_Up
Smox	GSE83687_Colon_GroupUC-GroupControl_Up
Slc4a11	GSE83687_Colon_GroupUC-GroupControl_Up
Cpxm1	GSE83687_Colon_GroupUC-GroupControl_Up
Tescl	GSE83687_Colon_GroupUC-GroupControl_Up
Tesc	GSE83687_Colon_GroupUC-GroupControl_Up
Irak3	GSE83687_Colon_GroupUC-GroupControl_Up
Chrd	GSE83687_Colon_GroupUC-GroupControl_Up
Nlrc4	GSE83687_Colon_GroupUC-GroupControl_Up
Nrcam	GSE83687_Colon_GroupUC-GroupControl_Up
Abcc6	GSE83687_Colon_GroupUC-GroupControl_Down
Rapgef4	GSE83687_Colon_GroupUC-GroupControl_Up
Map3k20	GSE83687_Colon_GroupUC-GroupControl_Up
Apoh	GSE83687_Colon_GroupUC-GroupControl_Down
Pitpnm3	GSE83687_Colon_GroupUC-GroupControl_Down
Angpt2	GSE83687_Colon_GroupUC-GroupControl_Up
Tbx15	GSE83687_Colon_GroupUC-GroupControl_Up
Tgfb2	GSE83687_Colon_GroupUC-GroupControl_Up
Vnn3	GSE83687_Colon_GroupUC-GroupControl_Up
Epb41l4b	GSE83687_Colon_GroupUC-GroupControl_Down
Sema4g	GSE83687_Colon_GroupUC-GroupControl_Down
Il11	GSE83687_Colon_GroupUC-GroupControl_Up
Smim24	GSE83687_Colon_GroupUC-GroupControl_Down
Scd2	GSE83687_Colon_GroupUC-GroupControl_Up
Scd4	GSE83687_Colon_GroupUC-GroupControl_Up
Nrp1	GSE83687_Colon_GroupUC-GroupControl_Up
Palmd	GSE83687_Colon_GroupUC-GroupControl_Up
Catsperg2	GSE83687_Colon_GroupUC-GroupControl_Down
Catsperg1	GSE83687_Colon_GroupUC-GroupControl_Down
Misp	GSE83687_Colon_GroupUC-GroupControl_Down
Cdhr5	GSE83687_Colon_GroupUC-GroupControl_Down
P2rx6	GSE83687_Colon_GroupUC-GroupControl_Down
Slc7a4	GSE83687_Colon_GroupUC-GroupControl_Down
Sec14l2	GSE83687_Colon_GroupUC-GroupControl_Up
Prodh	GSE83687_Colon_GroupUC-GroupControl_Down
Lgals2	GSE83687_Colon_GroupUC-GroupControl_Down
Lgals1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc5a4a	GSE83687_Colon_GroupUC-GroupControl_Up
Apobec3	GSE83687_Colon_GroupUC-GroupControl_Up
Pdgfb	GSE83687_Colon_GroupUC-GroupControl_Up
Apol11b	GSE83687_Colon_GroupUC-GroupControl_Up
Apol9b	GSE83687_Colon_GroupUC-GroupControl_Up
Apol11a	GSE83687_Colon_GroupUC-GroupControl_Up
Apol10a	GSE83687_Colon_GroupUC-GroupControl_Up
Apol10b	GSE83687_Colon_GroupUC-GroupControl_Up
Apol9a	GSE83687_Colon_GroupUC-GroupControl_Up
Csf2rb	GSE83687_Colon_GroupUC-GroupControl_Up
Csf2rb2	GSE83687_Colon_GroupUC-GroupControl_Up
Pmm1	GSE83687_Colon_GroupUC-GroupControl_Down
Kcnk10	GSE83687_Colon_GroupUC-GroupControl_Down
Gzmf	GSE83687_Colon_GroupUC-GroupControl_Up
Gzmd	GSE83687_Colon_GroupUC-GroupControl_Up
Gzme	GSE83687_Colon_GroupUC-GroupControl_Up
Gzmn	GSE83687_Colon_GroupUC-GroupControl_Up
Gzmg	GSE83687_Colon_GroupUC-GroupControl_Up
Gzmc	GSE83687_Colon_GroupUC-GroupControl_Up
Gzmb	GSE83687_Colon_GroupUC-GroupControl_Up
Trim9	GSE83687_Colon_GroupUC-GroupControl_Up
Six4	GSE83687_Colon_GroupUC-GroupControl_Up
Hif1a	GSE83687_Colon_GroupUC-GroupControl_Up
Pck2	GSE83687_Colon_GroupUC-GroupControl_Down
Pltp	GSE83687_Colon_GroupUC-GroupControl_Up
Cd40	GSE83687_Colon_GroupUC-GroupControl_Up
Sgk2	GSE83687_Colon_GroupUC-GroupControl_Down
R3hdml	GSE83687_Colon_GroupUC-GroupControl_Down
Hnf4a	GSE83687_Colon_GroupUC-GroupControl_Down
Rims4	GSE83687_Colon_GroupUC-GroupControl_Down
Slco4a1	GSE83687_Colon_GroupUC-GroupControl_Up
Cdc25b	GSE83687_Colon_GroupUC-GroupControl_Up
Rnf24	GSE83687_Colon_GroupUC-GroupControl_Up
Gm5150	GSE83687_Colon_GroupUC-GroupControl_Up
Sirpb1b	GSE83687_Colon_GroupUC-GroupControl_Up
Sirpa	GSE83687_Colon_GroupUC-GroupControl_Up
Gm9733	GSE83687_Colon_GroupUC-GroupControl_Up
Sirpb1a	GSE83687_Colon_GroupUC-GroupControl_Up
Sirpb1c	GSE83687_Colon_GroupUC-GroupControl_Up
Ccm2l	GSE83687_Colon_GroupUC-GroupControl_Up
Wfdc2	GSE83687_Colon_GroupUC-GroupControl_Down
Tnnc2	GSE83687_Colon_GroupUC-GroupControl_Down
Vsig1	GSE83687_Colon_GroupUC-GroupControl_Up
Glra2	GSE83687_Colon_GroupUC-GroupControl_Down
Pls3	GSE83687_Colon_GroupUC-GroupControl_Up
Smarca1	GSE83687_Colon_GroupUC-GroupControl_Up
Pim2	GSE83687_Colon_GroupUC-GroupControl_Up
Pcsk1n	GSE83687_Colon_GroupUC-GroupControl_Down
Timp1	GSE83687_Colon_GroupUC-GroupControl_Up
Srpx2	GSE83687_Colon_GroupUC-GroupControl_Up
Fgf9	GSE83687_Colon_GroupUC-GroupControl_Down
Flt1	GSE83687_Colon_GroupUC-GroupControl_Up
Medag	GSE83687_Colon_GroupUC-GroupControl_Up
Hsf4	GSE83687_Colon_GroupUC-GroupControl_Down
Elmo3	GSE83687_Colon_GroupUC-GroupControl_Down
Mmp15	GSE83687_Colon_GroupUC-GroupControl_Down
Smpd3	GSE83687_Colon_GroupUC-GroupControl_Down
Sec14l5	GSE83687_Colon_GroupUC-GroupControl_Down
Rhbdl1	GSE83687_Colon_GroupUC-GroupControl_Down
Mefv	GSE83687_Colon_GroupUC-GroupControl_Up
Crym	GSE83687_Colon_GroupUC-GroupControl_Down
Aqp8	GSE83687_Colon_GroupUC-GroupControl_Down
Syt17	GSE83687_Colon_GroupUC-GroupControl_Down
Aqp9	GSE83687_Colon_GroupUC-GroupControl_Up
Igdcc4	GSE83687_Colon_GroupUC-GroupControl_Up
Cemip	GSE83687_Colon_GroupUC-GroupControl_Up
Oca2	GSE83687_Colon_GroupUC-GroupControl_Down
Fam189a1	GSE83687_Colon_GroupUC-GroupControl_Down
Eya1	GSE83687_Colon_GroupUC-GroupControl_Up
Esrp1	GSE83687_Colon_GroupUC-GroupControl_Down
Ccn4	GSE83687_Colon_GroupUC-GroupControl_Up
Tusc3	GSE83687_Colon_GroupUC-GroupControl_Up
Ech1	GSE83687_Colon_GroupUC-GroupControl_Down
Fcgrt	GSE83687_Colon_GroupUC-GroupControl_Down
Pex11g	GSE83687_Colon_GroupUC-GroupControl_Down
Plekhj1	GSE83687_Colon_GroupUC-GroupControl_Down
Nova2	GSE83687_Colon_GroupUC-GroupControl_Up
Lilra5	GSE83687_Colon_GroupUC-GroupControl_Up
Gm15922	GSE83687_Colon_GroupUC-GroupControl_Up
Gm15448	GSE83687_Colon_GroupUC-GroupControl_Up
Pira2	GSE83687_Colon_GroupUC-GroupControl_Up
Pirb	GSE83687_Colon_GroupUC-GroupControl_Up
Gm14548	GSE83687_Colon_GroupUC-GroupControl_Up
Lilra6	GSE83687_Colon_GroupUC-GroupControl_Up
Ephx3	GSE83687_Colon_GroupUC-GroupControl_Up
Syde1	GSE83687_Colon_GroupUC-GroupControl_Up
Shd	GSE83687_Colon_GroupUC-GroupControl_Down
Tjp3	GSE83687_Colon_GroupUC-GroupControl_Down
Ceacam10	GSE83687_Colon_GroupUC-GroupControl_Up
Ceacam2	GSE83687_Colon_GroupUC-GroupControl_Up
Ceacam1	GSE83687_Colon_GroupUC-GroupControl_Up
Etfbl	GSE83687_Colon_GroupUC-GroupControl_Down
Etfb	GSE83687_Colon_GroupUC-GroupControl_Down
Cnfn	GSE83687_Colon_GroupUC-GroupControl_Down
Rasip1	GSE83687_Colon_GroupUC-GroupControl_Up
Bcat2	GSE83687_Colon_GroupUC-GroupControl_Down
Ethe1	GSE83687_Colon_GroupUC-GroupControl_Down
Pon3	GSE83687_Colon_GroupUC-GroupControl_Down
Gsdme	GSE83687_Colon_GroupUC-GroupControl_Up
Adap1	GSE83687_Colon_GroupUC-GroupControl_Down
Cav2	GSE83687_Colon_GroupUC-GroupControl_Up
Cav1	GSE83687_Colon_GroupUC-GroupControl_Up
Hoxa2	GSE83687_Colon_GroupUC-GroupControl_Down
Hoxa3	GSE83687_Colon_GroupUC-GroupControl_Down
Abhd11	GSE83687_Colon_GroupUC-GroupControl_Down
Nptx2	GSE83687_Colon_GroupUC-GroupControl_Up
Agfg2	GSE83687_Colon_GroupUC-GroupControl_Down
Serpine1	GSE83687_Colon_GroupUC-GroupControl_Up
Meox2	GSE83687_Colon_GroupUC-GroupControl_Up
Cntnap3	GSE83687_Colon_GroupUC-GroupControl_Up
Lhx6	GSE83687_Colon_GroupUC-GroupControl_Up
Eng	GSE83687_Colon_GroupUC-GroupControl_Up
Elavl2	GSE83687_Colon_GroupUC-GroupControl_Down
Mpdz	GSE83687_Colon_GroupUC-GroupControl_Up
Bag1	GSE83687_Colon_GroupUC-GroupControl_Down
Sh3gl2	GSE83687_Colon_GroupUC-GroupControl_Down
Phyh	GSE83687_Colon_GroupUC-GroupControl_Down
Tlx1	GSE83687_Colon_GroupUC-GroupControl_Down
Kazald1	GSE83687_Colon_GroupUC-GroupControl_Down
Neurl1a	GSE83687_Colon_GroupUC-GroupControl_Down
Ebf3	GSE83687_Colon_GroupUC-GroupControl_Up
Pbld1	GSE83687_Colon_GroupUC-GroupControl_Down
Pbld2	GSE83687_Colon_GroupUC-GroupControl_Down
Krt23	GSE83687_Colon_GroupUC-GroupControl_Up
Csf3	GSE83687_Colon_GroupUC-GroupControl_Up
Rapgefl1	GSE83687_Colon_GroupUC-GroupControl_Down
Rnf43	GSE83687_Colon_GroupUC-GroupControl_Down
Aldh3a1	GSE83687_Colon_GroupUC-GroupControl_Down
Col1a1	GSE83687_Colon_GroupUC-GroupControl_Up
Fam20a	GSE83687_Colon_GroupUC-GroupControl_Up
Cdr2l	GSE83687_Colon_GroupUC-GroupControl_Up
Foxn1	GSE83687_Colon_GroupUC-GroupControl_Down
Cwh43	GSE83687_Colon_GroupUC-GroupControl_Down
Klhl5	GSE83687_Colon_GroupUC-GroupControl_Up
Fam149a	GSE83687_Colon_GroupUC-GroupControl_Down
Ppargc1a	GSE83687_Colon_GroupUC-GroupControl_Down
Tecta	GSE83687_Colon_GroupUC-GroupControl_Up
Arhgef17	GSE83687_Colon_GroupUC-GroupControl_Up
Galnt18	GSE83687_Colon_GroupUC-GroupControl_Up
D430041D05Rik	GSE83687_Colon_GroupUC-GroupControl_Up
Exph5	GSE83687_Colon_GroupUC-GroupControl_Down
Vwf	GSE83687_Colon_GroupUC-GroupControl_Up
Dao	GSE83687_Colon_GroupUC-GroupControl_Down
Acss3	GSE83687_Colon_GroupUC-GroupControl_Up
Elk3	GSE83687_Colon_GroupUC-GroupControl_Up
Trpv4	GSE83687_Colon_GroupUC-GroupControl_Up
Gprc5d	GSE83687_Colon_GroupUC-GroupControl_Down
Oas3	GSE83687_Colon_GroupUC-GroupControl_Up
Oas2	GSE83687_Colon_GroupUC-GroupControl_Up
Fzd10	GSE83687_Colon_GroupUC-GroupControl_Up
Stx2	GSE83687_Colon_GroupUC-GroupControl_Up
Ifng	GSE83687_Colon_GroupUC-GroupControl_Up
Col12a1	GSE83687_Colon_GroupUC-GroupControl_Up
Gcnt2	GSE83687_Colon_GroupUC-GroupControl_Down
Gabrr2	GSE83687_Colon_GroupUC-GroupControl_Up
Sash1	GSE83687_Colon_GroupUC-GroupControl_Up
Il17a	GSE83687_Colon_GroupUC-GroupControl_Up
Bmp5	GSE83687_Colon_GroupUC-GroupControl_Down
Bag2	GSE83687_Colon_GroupUC-GroupControl_Up
Rab23	GSE83687_Colon_GroupUC-GroupControl_Up
Fhl5	GSE83687_Colon_GroupUC-GroupControl_Up
Bves	GSE83687_Colon_GroupUC-GroupControl_Up
Col9a1	GSE83687_Colon_GroupUC-GroupControl_Down
Wasf1	GSE83687_Colon_GroupUC-GroupControl_Up
Aldh5a1	GSE83687_Colon_GroupUC-GroupControl_Down
Pde10a	GSE83687_Colon_GroupUC-GroupControl_Up
Mdfi	GSE83687_Colon_GroupUC-GroupControl_Up
Lama4	GSE83687_Colon_GroupUC-GroupControl_Up
Prss16	GSE83687_Colon_GroupUC-GroupControl_Down
Slc4a9	GSE83687_Colon_GroupUC-GroupControl_Down
Lox	GSE83687_Colon_GroupUC-GroupControl_Up
Sparc	GSE83687_Colon_GroupUC-GroupControl_Up
Rasgrf2	GSE83687_Colon_GroupUC-GroupControl_Up
Cdh6	GSE83687_Colon_GroupUC-GroupControl_Up
Arrdc3	GSE83687_Colon_GroupUC-GroupControl_Up
Pdgfrb	GSE83687_Colon_GroupUC-GroupControl_Up
Cdx1	GSE83687_Colon_GroupUC-GroupControl_Down
Stc2	GSE83687_Colon_GroupUC-GroupControl_Up
Hrh2	GSE83687_Colon_GroupUC-GroupControl_Up
Unc5a	GSE83687_Colon_GroupUC-GroupControl_Up
Cntn3	GSE83687_Colon_GroupUC-GroupControl_Down
Bcl6	GSE83687_Colon_GroupUC-GroupControl_Up
